exercice;loi;typeBudget;ministere;mission;programme;action;sous-action;categorie;titre;ae;cp
2023.0;PLF;BA;23.0;XC;613.0;613-02;;52.0;5.0;34405485.0;34405485.0
2023.0;PLF;BG;38.0;RA;150.0;150-14;;22.0;2.0;19640310.0;19640310.0
2023.0;PLF;BG;9.0;AB;216.0;216-04;;31.0;3.0;80625432.0;81401960.0
2023.0;PLF;BG;70.0;RA;191.0;191-02;;32.0;3.0;5400000.0;5400000.0
2023.0;PLF;BG;23.0;TA;113.0;113-01;;63.0;6.0;2407248.0;2481662.0
2023.0;PLF;BG;12.0;CA;165.0;165-01;;21.0;2.0;20532022.0;20532022.0
2023.0;PLF;BG;6.0;EC;214.0;214-04;;22.0;2.0;4261280.0;4261280.0
2023.0;PLF;BG;7.0;PR;362.0;362-09;;63.0;6.0;0.0;183300000.0
2023.0;PLF;BG;70.0;DA;212.0;212-04;;31.0;3.0;103791937.0;107891804.0
2023.0;PLF;BG;70.0;DA;146.0;;146-11-90;51.0;5.0;83109500.0;68604360.0
2023.0;PLF;BG;12.0;CA;165.0;165-06;;21.0;2.0;31029470.0;31029470.0
2023.0;PLF;BG;23.0;TA;203.0;203-04;;63.0;6.0;5990911.0;5990911.0
2023.0;PLF;CCF;7.0;ZE;851.0;851-01;;71.0;7.0;1000000000.0;647512269.0
2023.0;PLF;BG;36.0;TB;102.0;;102-02-01;64.0;6.0;467218629.0;313353453.0
2023.0;PLF;BG;6.0;EC;141.0;141-01;;22.0;2.0;5302528872.0;5302528872.0
2023.0;PLF;BG;3.0;AC;215.0;215-04;;32.0;3.0;1375069.0;1375069.0
2023.0;PLF;BG;2.0;CB;175.0;175-09;;31.0;3.0;1448693.0;1316173.0
2023.0;PLF;BG;70.0;DA;178.0;;178-02-11;51.0;5.0;258662721.0;88138663.0
2023.0;PLF;BG;9.0;AB;354.0;354-03;;23.0;2.0;1047455.0;1047455.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-28;51.0;5.0;17552555.0;32928607.0
2023.0;PLF;BG;9.0;SB;152.0;;152-04-02;23.0;2.0;252536.0;252536.0
2023.0;PLF;BG;6.0;EC;139.0;139-04;;21.0;2.0;1052717125.0;1052717125.0
2023.0;PLF;BG;6.0;EC;139.0;139-10;;23.0;2.0;879733.0;879733.0
2023.0;PLF;BG;6.0;EC;214.0;214-08;;63.0;6.0;2500000.0;8400000.0
2023.0;PLF;BG;35.0;SA;204.0;204-11;;31.0;3.0;28865434.0;28865434.0
2023.0;PLF;BG;7.0;GA;302.0;302-01;;31.0;3.0;20239613.0;20146947.0
2023.0;PLF;BG;2.0;CB;361.0;361-02;;64.0;6.0;118158442.0;118331741.0
2023.0;PLF;BG;70.0;DA;212.0;;212-52-01;23.0;2.0;13385.0;13385.0
2023.0;PLF;BG;23.0;VA;147.0;147-03;;21.0;2.0;13804992.0;13804992.0
2023.0;PLF;BG;2.0;CB;175.0;175-08;;51.0;5.0;2546448.0;2546448.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-36;51.0;5.0;0.0;215395875.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-77;51.0;5.0;162245892.0;102463776.0
2023.0;PLF;BG;50.0;TR;368.0;368-02;;23.0;2.0;49124.0;49124.0
2023.0;PLF;BG;23.0;TA;181.0;181-10;;32.0;3.0;7909447.0;7909447.0
2023.0;PLF;CAS;9.0;YE;751.0;751-01;;51.0;5.0;46300000.0;46300000.0
2023.0;PLF;BG;6.0;EC;141.0;141-04;;22.0;2.0;2911192.0;2911192.0
2023.0;PLF;BG;12.0;TA;205.0;205-02;;52.0;5.0;726042.0;689542.0
2023.0;PLF;BG;6.0;EC;214.0;214-11;;23.0;2.0;4939494.0;4939494.0
2023.0;PLF;BG;70.0;DA;144.0;;144-03-32;51.0;5.0;7850000.0;40783785.0
2023.0;PLF;BG;7.0;GA;156.0;156-01;;21.0;2.0;65276728.0;65276728.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-02;23.0;2.0;47029.0;47029.0
2023.0;PLF;BG;38.0;RA;150.0;150-13;;21.0;2.0;13665610.0;13665610.0
2023.0;PLF;BG;3.0;AC;149.0;149-23;;62.0;6.0;6026559.0;65398559.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-71;31.0;3.0;62703894.0;15230012.0
2023.0;PLF;BG;6.0;EC;230.0;230-01;;63.0;6.0;1546376432.0;1546376432.0
2023.0;PLF;BG;12.0;DC;129.0;129-10;;64.0;6.0;10428368.0;10428368.0
2023.0;PLF;BG;1.0;AA;105.0;105-05;;64.0;6.0;32345813.0;32345813.0
2023.0;PLF;BG;10.0;JA;310.0;310-09;;22.0;2.0;14743312.0;14743312.0
2023.0;PLF;BG;6.0;EC;214.0;214-05;;31.0;3.0;245298.0;245298.0
2023.0;PLF;BG;2.0;CB;175.0;175-04;;51.0;5.0;6058174.0;11658174.0
2023.0;PLF;BG;3.0;RA;142.0;142-02;;22.0;2.0;1154432.0;1154432.0
2023.0;PLF;BA;23.0;XC;613.0;613-01;;23.0;2.0;12041400.0;12041400.0
2023.0;PLF;BG;6.0;EC;141.0;141-12;;22.0;2.0;1587085077.0;1587085077.0
2023.0;PLF;BG;2.0;CB;175.0;175-01;;63.0;6.0;107930599.0;105646547.0
2023.0;PLF;BG;43.0;RA;190.0;;190-16-01;32.0;3.0;419785791.0;419785791.0
2023.0;PLF;BG;6.0;EC;214.0;214-05;;22.0;2.0;1975999.0;1975999.0
2023.0;PLF;BG;35.0;SA;204.0;204-19;;31.0;3.0;3802471.0;3802471.0
2023.0;PLF;BG;7.0;RD;200.0;;200-13-02;62.0;6.0;1518557205.0;1518557205.0
2023.0;PLF;BG;9.0;OA;138.0;138-02;;61.0;6.0;25443654.0;20219763.0
2023.0;PLF;BG;1.0;AA;105.0;105-01;;23.0;2.0;752123.0;752123.0
2023.0;PLF;BG;23.0;TA;203.0;203-44;;63.0;6.0;54250000.0;54250000.0
2023.0;PLF;BG;7.0;PR;362.0;362-02;;51.0;5.0;0.0;8736640.0
2023.0;PLF;BG;36.0;TB;111.0;111-06;;62.0;6.0;2000000.0;2000000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-11-90;31.0;3.0;118685000.0;105259079.0
2023.0;PLF;BG;10.0;JA;166.0;166-07;;22.0;2.0;49959513.0;49959513.0
2023.0;PLF;BG;1.0;AA;105.0;105-05;;21.0;2.0;56530043.0;56530043.0
2023.0;PLF;BG;42.0;SF;219.0;219-02;;61.0;6.0;4380000.0;4380000.0
2023.0;PLF;BG;7.0;GA;156.0;156-05;;21.0;2.0;435918126.0;435918126.0
2023.0;PLF;BG;3.0;AC;215.0;215-04;;53.0;5.0;217391.0;217391.0
2023.0;PLF;BG;70.0;DA;212.0;;212-58-06;22.0;2.0;537459179.0;537459179.0
2023.0;PLF;BG;9.0;SB;161.0;161-13;;23.0;2.0;5550.0;5550.0
2023.0;PLF;BG;9.0;AB;354.0;354-01;;23.0;2.0;1409535.0;1409535.0
2023.0;PLF;BG;12.0;VA;162.0;162-09;;31.0;3.0;700000.0;200000.0
2023.0;PLF;BG;70.0;DA;212.0;212-10;;64.0;6.0;869498.0;759210.0
2023.0;PLF;BG;70.0;DA;146.0;;146-06-22;31.0;3.0;527806307.0;405135509.0
2023.0;PLF;BG;9.0;IA;303.0;303-03;;62.0;6.0;9386359.0;9386359.0
2023.0;PLF;BG;23.0;RC;119.0;119-01;;63.0;6.0;1852938930.0;1730242730.0
2023.0;PLF;BG;56.0;SE;124.0;124-17;;53.0;5.0;8780667.0;8780667.0
2023.0;PLF;CAS;9.0;YE;751.0;751-02;;32.0;3.0;74811893.0;74811893.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-82;51.0;5.0;890082666.0;166508363.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-05;31.0;3.0;84867247.0;95457574.0
2023.0;PLF;CAS;7.0;YD;742.0;742-04;;31.0;3.0;6842760.0;6842760.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-56;51.0;5.0;0.0;239102695.0
2023.0;PLF;BG;7.0;GA;156.0;156-02;;22.0;2.0;557530990.0;557530990.0
2023.0;PLF;BG;10.0;JA;107.0;107-04;;31.0;3.0;109739979.0;109739979.0
2023.0;PLF;BG;12.0;DC;308.0;308-06;;23.0;2.0;18520.0;18520.0
2023.0;PLF;BG;3.0;AC;206.0;206-04;;64.0;6.0;4124980.0;4124980.0
2023.0;PLF;BG;7.0;GA;156.0;156-03;;23.0;2.0;13367798.0;13367798.0
2023.0;PLF;BG;70.0;DA;212.0;;212-66-06;21.0;2.0;14346725.0;14346725.0
2023.0;PLF;BG;7.0;GA;156.0;156-10;;64.0;6.0;420000.0;420000.0
2023.0;PLF;BG;2.0;CB;131.0;131-01;;51.0;5.0;52418000.0;38140000.0
2023.0;PLF;BG;23.0;TA;217.0;217-26;;23.0;2.0;7007.0;7007.0
2023.0;PLF;BG;6.0;EC;141.0;141-04;;21.0;2.0;4092747.0;4092747.0
2023.0;PLF;BG;35.0;SA;204.0;204-17;;64.0;6.0;4379000.0;4379000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-48;51.0;5.0;128742478.0;69024848.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-05;23.0;2.0;14854.0;14854.0
2023.0;PLF;BG;3.0;EC;143.0;143-02;;23.0;2.0;1439974.0;1439974.0
2023.0;PLF;BG;36.0;TB;155.0;155-16;;21.0;2.0;199584033.0;199584033.0
2023.0;PLF;BG;1.0;AA;151.0;151-03;;23.0;2.0;296208.0;296208.0
2023.0;PLF;BG;43.0;TA;174.0;174-01;;64.0;6.0;39042870.0;39042870.0
2023.0;PLF;BG;7.0;RD;200.0;;200-11-01;62.0;6.0;14209929137.0;14209929137.0
2023.0;PLF;BG;7.0;GA;218.0;218-02;;22.0;2.0;55951648.0;55951648.0
2023.0;PLF;BG;23.0;TA;217.0;217-07;;51.0;5.0;3830000.0;41805854.0
2023.0;PLF;BG;70.0;DA;178.0;;178-01-10;31.0;3.0;138748580.0;132330093.0
2023.0;PLF;BG;50.0;TR;148.0;148-01;;22.0;2.0;14210.0;14210.0
2023.0;PLF;BG;42.0;SF;350.0;350-01;;63.0;6.0;15976028.0;63929292.0
2023.0;PLF;BG;7.0;EB;114.0;114-01;;65.0;6.0;100000.0;100000.0
2023.0;PLF;BG;56.0;SE;124.0;124-12;;31.0;3.0;49211051.0;61243229.0
2023.0;PLF;BG;12.0;RB;197.0;197-01;;61.0;6.0;781114305.0;781114305.0
2023.0;PLF;BG;7.0;DB;134.0;134-23;;31.0;3.0;7850156.0;7850156.0
2023.0;PLF;BG;7.0;GA;302.0;302-01;;23.0;2.0;1459907.0;1459907.0
2023.0;PLF;BG;12.0;CA;126.0;126-05;;31.0;3.0;2624767.0;2624767.0
2023.0;PLF;BG;7.0;RA;193.0;193-03;;64.0;6.0;117185598.0;117185598.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-63;51.0;5.0;950000.0;78617701.0
2023.0;PLF;BG;10.0;JA;166.0;166-05;;22.0;2.0;4789451.0;4789451.0
2023.0;PLF;BG;12.0;AV;421.0;421-05;;64.0;6.0;0.0;15000000.0
2023.0;PLF;BA;12.0;XJ;624.0;624-04;;31.0;3.0;30800000.0;30800000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-02;21.0;2.0;145955311.0;145955311.0
2023.0;PLF;BG;2.0;CB;175.0;175-02;;31.0;3.0;366172.0;366172.0
2023.0;PLF;BG;38.0;RA;172.0;172-01;;72.0;7.0;52518917.0;41208348.0
2023.0;PLF;BG;7.0;GA;156.0;156-01;;22.0;2.0;40955571.0;40955571.0
2023.0;PLF;BG;23.0;TA;181.0;181-10;;31.0;3.0;17539590.0;17539590.0
2023.0;PLF;BG;23.0;TA;217.0;217-13;;21.0;2.0;166957823.0;166957823.0
2023.0;PLF;BG;56.0;SE;124.0;124-15;;31.0;3.0;290793.0;289956.0
2023.0;PLF;BG;1.0;AA;105.0;105-01;;31.0;3.0;23827987.0;23827987.0
2023.0;PLF;BG;3.0;AC;149.0;149-24;;31.0;3.0;956892.0;956892.0
2023.0;PLF;BG;36.0;TB;155.0;155-11;;31.0;3.0;9719906.0;9792413.0
2023.0;PLF;BG;9.0;AB;216.0;216-03;;31.0;3.0;301915115.0;262893268.0
2023.0;PLF;BG;12.0;DC;129.0;129-03;;64.0;6.0;630000.0;630000.0
2023.0;PLF;BG;36.0;TB;103.0;;103-01-01;62.0;6.0;692956228.0;523583788.0
2023.0;PLF;BG;50.0;TR;368.0;368-01;;21.0;2.0;23143681.0;23143681.0
2023.0;PLF;BG;70.0;DA;144.0;;144-03-31;52.0;5.0;7774162.0;10750106.0
2023.0;PLF;BG;12.0;DC;308.0;308-05;;31.0;3.0;960765.0;1382905.0
2023.0;PLF;BG;3.0;AC;206.0;206-04;;53.0;5.0;2000000.0;2000000.0
2023.0;PLF;BG;23.0;TA;113.0;113-07;;53.0;5.0;4704882.0;4393101.0
2023.0;PLF;BG;10.0;JA;310.0;310-04;;21.0;2.0;56664286.0;56664286.0
2023.0;PLF;BG;7.0;GA;302.0;302-04;;23.0;2.0;595029.0;595029.0
2023.0;PLF;BG;3.0;AC;206.0;206-04;;32.0;3.0;71380846.0;71380846.0
2023.0;PLF;BG;7.0;DB;134.0;134-23;;32.0;3.0;28691020.0;28691020.0
2023.0;PLF;BG;7.0;GA;302.0;302-04;;22.0;2.0;86598868.0;86598868.0
2023.0;PLF;BG;1.0;AA;151.0;151-01;;61.0;6.0;17460000.0;17460000.0
2023.0;PLF;BG;9.0;SB;176.0;;176-04-03;21.0;2.0;32545029.0;32545029.0
2023.0;PLF;BG;38.0;RA;172.0;172-11;;32.0;3.0;80730070.0;80730070.0
2023.0;PLF;BG;12.0;TA;205.0;205-04;;31.0;3.0;7435103.0;7406695.0
2023.0;PLF;BG;36.0;TB;103.0;103-04;;61.0;6.0;84000000.0;86200000.0
2023.0;PLF;BG;12.0;DC;308.0;308-09;;23.0;2.0;247738.0;247738.0
2023.0;PLF;BG;35.0;SA;204.0;204-12;;64.0;6.0;1230000.0;1230000.0
2023.0;PLF;BG;36.0;TB;111.0;111-01;;32.0;3.0;17980000.0;17980000.0
2023.0;PLF;BG;9.0;OA;138.0;138-03;;31.0;3.0;3800000.0;3536259.0
2023.0;PLF;BG;23.0;TA;217.0;217-22;;23.0;2.0;23163.0;23163.0
2023.0;PLF;BG;70.0;DA;178.0;;178-05-82;31.0;3.0;1178772980.0;1008732398.0
2023.0;PLF;BG;36.0;TB;102.0;;102-02-02;32.0;3.0;86620923.0;86620923.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-03;51.0;5.0;476378870.0;226187729.0
2023.0;PLF;BG;10.0;JA;182.0;182-03;;23.0;2.0;1337031.0;1337031.0
2023.0;PLF;BG;42.0;SF;219.0;219-02;;21.0;2.0;35538097.0;35538097.0
2023.0;PLF;BG;2.0;CB;361.0;361-02;;63.0;6.0;54516012.0;52516012.0
2023.0;PLF;BG;9.0;SB;161.0;161-14;;23.0;2.0;45197.0;45197.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-60;31.0;3.0;536098.0;5666474.0
2023.0;PLF;BG;9.0;AB;354.0;354-02;;21.0;2.0;287478853.0;287478853.0
2023.0;PLF;BG;3.0;EC;143.0;143-03;;61.0;6.0;51037559.0;51121091.0
2023.0;PLF;BG;36.0;TB;155.0;155-13;;31.0;3.0;15274092.0;14344850.0
2023.0;PLF;BG;7.0;GA;156.0;156-09;;21.0;2.0;704330205.0;704330205.0
2023.0;PLF;BG;23.0;TA;203.0;203-50;;31.0;3.0;3704950.0;3704950.0
2023.0;PLF;BG;6.0;EC;140.0;140-02;;21.0;2.0;7046694151.0;7046694151.0
2023.0;PLF;BG;70.0;DA;178.0;;178-03-05;53.0;5.0;1146000.0;1146000.0
2023.0;PLF;BG;43.0;RA;190.0;;190-11-02;32.0;3.0;179417594.0;179417594.0
2023.0;PLF;BG;9.0;AB;354.0;354-05;;22.0;2.0;162078113.0;162078113.0
2023.0;PLF;BG;70.0;DA;144.0;;144-07-01;64.0;6.0;370000.0;370000.0
2023.0;PLF;BG;10.0;JA;310.0;310-04;;23.0;2.0;1219760.0;1219760.0
2023.0;PLF;CAS;9.0;YE;751.0;751-03;;31.0;3.0;6086424.0;6086424.0
2023.0;PLF;BG;12.0;DC;308.0;308-12;;22.0;2.0;878855.0;878855.0
2023.0;PLF;BG;70.0;MB;169.0;169-09;;63.0;6.0;800000.0;800000.0
2023.0;PLF;BG;23.0;TA;217.0;217-28;;23.0;2.0;324022.0;324022.0
2023.0;PLF;BG;42.0;SF;219.0;219-04;;64.0;6.0;2966953.0;2966953.0
2023.0;PLF;BG;23.0;TA;181.0;181-14;;51.0;5.0;18750000.0;20500000.0
2023.0;PLF;BG;9.0;AB;216.0;216-03;;52.0;5.0;164575742.0;143635331.0
2023.0;PLF;BG;1.0;AD;209.0;209-08;;23.0;2.0;2497686.0;2497686.0
2023.0;PLF;BG;70.0;DA;212.0;;212-06-03;31.0;3.0;34947000.0;34947000.0
2023.0;PLF;BG;42.0;SF;350.0;350-01;;62.0;6.0;5911974.0;23657215.0
2023.0;PLF;BG;38.0;RA;150.0;150-02;;32.0;3.0;2643550852.0;2643550852.0
2023.0;PLF;BG;7.0;RD;200.0;;200-12-10;64.0;6.0;2526280297.0;2526280297.0
2023.0;PLF;BG;12.0;CA;126.0;126-05;;23.0;2.0;102845.0;102845.0
2023.0;PLF;BG;43.0;TA;174.0;174-03;;31.0;3.0;10000000.0;10000000.0
2023.0;PLF;BG;9.0;OA;123.0;123-04;;63.0;6.0;7650000.0;7650000.0
2023.0;PLF;BG;12.0;CA;165.0;165-06;;51.0;5.0;47776570.0;30780393.0
2023.0;PLF;BG;7.0;PB;541.0;541-02;;10.0;1.0;17648000.0;17648000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-04;23.0;2.0;32060.0;32060.0
2023.0;PLF;BG;12.0;DC;129.0;129-16;;23.0;2.0;48901.0;48901.0
2023.0;PLF;BG;7.0;DB;134.0;134-13;;71.0;7.0;20000.0;20000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-06-19;31.0;3.0;358967502.0;188145986.0
2023.0;PLF;BG;1.0;AD;209.0;209-02;;62.0;6.0;77288434.0;71698434.0
2023.0;PLF;BG;1.0;AA;105.0;105-02;;31.0;3.0;15000.0;15000.0
2023.0;PLF;BG;7.0;RA;192.0;192-01;;64.0;6.0;216683.0;216683.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-35;31.0;3.0;195053176.0;97610884.0
2023.0;PLF;BG;9.0;SB;161.0;161-11;;21.0;2.0;6360930.0;6360930.0
2023.0;PLF;BG;2.0;CB;131.0;131-02;;51.0;5.0;12449110.0;25800000.0
2023.0;PLF;BG;2.0;CB;175.0;175-04;;31.0;3.0;14401912.0;14401912.0
2023.0;PLF;BG;9.0;OA;138.0;138-04;;64.0;6.0;2000000.0;2000000.0
2023.0;PLF;BG;7.0;RA;193.0;193-06;;64.0;6.0;44831487.0;44831487.0
2023.0;PLF;BG;12.0;SE;137.0;137-24;;64.0;6.0;23716894.0;23716894.0
2023.0;PLF;BG;36.0;TB;155.0;155-16;;22.0;2.0;128401322.0;128401322.0
2023.0;PLF;BG;23.0;TA;380.0;380-01;;63.0;6.0;505000000.0;126250000.0
2023.0;PLF;BG;3.0;AC;215.0;215-04;;62.0;6.0;140000.0;140000.0
2023.0;PLF;BG;7.0;GA;302.0;302-01;;51.0;5.0;579617.0;7447074.0
2023.0;PLF;BG;23.0;TA;217.0;217-16;;21.0;2.0;167984879.0;167984879.0
2023.0;PLF;BG;6.0;EC;140.0;140-04;;22.0;2.0;403426232.0;403426232.0
2023.0;PLF;BG;6.0;EC;230.0;230-01;;22.0;2.0;481087841.0;481087841.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-62;51.0;5.0;334738439.0;119470939.0
2023.0;PLF;BG;12.0;VA;162.0;162-11;;64.0;6.0;59491.0;693403.0
2023.0;PLF;BG;42.0;SF;219.0;219-01;;22.0;2.0;15641724.0;15641724.0
2023.0;PLF;BG;56.0;SE;304.0;304-17;;64.0;6.0;15716950.0;15716950.0
2023.0;PLF;BG;50.0;TR;148.0;148-01;;64.0;6.0;14441375.0;14441330.0
2023.0;PLF;BG;6.0;EC;214.0;214-07;;32.0;3.0;153013637.0;153013637.0
2023.0;PLF;BG;7.0;PR;363.0;363-05;;51.0;5.0;0.0;10000000.0
2023.0;PLF;BG;70.0;DA;178.0;;178-01-10;51.0;5.0;10032176.0;9627408.0
2023.0;PLF;BG;12.0;CA;165.0;165-04;;22.0;2.0;5860860.0;5860860.0
2023.0;PLF;BG;7.0;DB;220.0;220-06;;31.0;3.0;623120.0;623120.0
2023.0;PLF;BG;7.0;DB;220.0;220-01;;21.0;2.0;72373144.0;72373144.0
2023.0;PLF;BG;70.0;DA;146.0;;146-06-23;31.0;3.0;180980000.0;159007686.0
2023.0;PLF;BG;70.0;MB;169.0;;169-03-37;32.0;3.0;1739366.0;1739366.0
2023.0;PLF;BG;35.0;SA;379.0;379-02;;31.0;3.0;1930400000.0;1930400000.0
2023.0;PLF;BG;6.0;EC;140.0;140-01;;21.0;2.0;3470728050.0;3470728050.0
2023.0;PLF;BG;3.0;EC;143.0;143-02;;21.0;2.0;192195048.0;192195048.0
2023.0;PLF;BG;7.0;DB;134.0;134-23;;22.0;2.0;37226971.0;37226971.0
2023.0;PLF;BG;2.0;MA;180.0;180-06;;61.0;6.0;1200000.0;1200000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-66-05;21.0;2.0;1309810.0;1309810.0
2023.0;PLF;BG;6.0;EC;230.0;230-02;;31.0;3.0;2591162.0;2591162.0
2023.0;PLF;BG;36.0;TB;155.0;155-14;;21.0;2.0;44550277.0;44550277.0
2023.0;PLF;BG;10.0;JA;166.0;166-03;;23.0;2.0;302924.0;302924.0
2023.0;PLF;BG;23.0;TA;217.0;217-13;;23.0;2.0;1597088.0;1597088.0
2023.0;PLF;BG;7.0;RB;195.0;195-04;;64.0;6.0;769784.0;769784.0
2023.0;PLF;BG;7.0;EB;336.0;336-01;;64.0;6.0;50000000.0;50000000.0
2023.0;PLF;BG;9.0;SB;176.0;;176-02-02;21.0;2.0;1618564947.0;1618564947.0
2023.0;PLF;BG;3.0;EC;143.0;143-01;;22.0;2.0;325310272.0;325310272.0
2023.0;PLF;BG;36.0;TB;155.0;155-13;;32.0;3.0;12123525.0;12269592.0
2023.0;PLF;BG;7.0;GA;218.0;218-07;;23.0;2.0;245097.0;245097.0
2023.0;PLF;BG;23.0;RC;119.0;119-04;;63.0;6.0;265581125.0;265581125.0
2023.0;PLF;BG;12.0;VA;162.0;162-08;;32.0;3.0;1314360.0;1481500.0
2023.0;PLF;BG;9.0;SB;176.0;;176-03-01;22.0;2.0;8097184.0;8097184.0
2023.0;PLF;BG;36.0;TB;103.0;;103-03-01;62.0;6.0;1767757995.0;1767757995.0
2023.0;PLF;BG;23.0;VA;135.0;135-02;;31.0;3.0;4100000.0;4100000.0
2023.0;PLF;BG;2.0;CB;361.0;361-01;;64.0;6.0;41444474.0;41444474.0
2023.0;PLF;BG;23.0;TA;159.0;159-10;;64.0;6.0;5665018.0;5665018.0
2023.0;PLF;BG;12.0;AV;424.0;424-03;;63.0;6.0;0.0;430000000.0
2023.0;PLF;BG;6.0;EC;141.0;141-06;;21.0;2.0;818525004.0;818525004.0
2023.0;PLF;BG;7.0;PR;362.0;362-01;;61.0;6.0;0.0;208000000.0
2023.0;PLF;BG;70.0;MB;169.0;;169-03-31;61.0;6.0;211414058.0;211414058.0
2023.0;PLF;BG;23.0;RC;119.0;119-05;;63.0;6.0;1298030418.0;1298030418.0
2023.0;PLF;BG;6.0;EC;214.0;214-06;;22.0;2.0;237608439.0;237608439.0
2023.0;PLF;BG;12.0;DC;129.0;129-15;;64.0;6.0;11375475.0;11375475.0
2023.0;PLF;BG;70.0;RA;191.0;191-03;;53.0;5.0;89390795.0;89390795.0
2023.0;PLF;BG;3.0;EC;143.0;143-02;;64.0;6.0;371090000.0;371090000.0
2023.0;PLF;BG;10.0;JA;310.0;310-04;;31.0;3.0;64508552.0;67087609.0
2023.0;PLF;BG;6.0;EC;214.0;214-03;;21.0;2.0;6243254.0;6243254.0
2023.0;PLF;BG;7.0;DB;305.0;305-01;;21.0;2.0;53113812.0;53113812.0
2023.0;PLF;BG;1.0;AA;105.0;105-02;;22.0;2.0;3130559.0;3130559.0
2023.0;PLF;BG;43.0;TA;174.0;174-05;;32.0;3.0;1540000.0;1540000.0
2023.0;PLF;BG;56.0;SE;304.0;304-16;;64.0;6.0;801865494.0;801865494.0
2023.0;PLF;BG;9.0;SB;161.0;161-14;;31.0;3.0;8486133.0;8486133.0
2023.0;PLF;CAS;7.0;YD;743.0;743-03;;23.0;2.0;16000000.0;16000000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-50-01;21.0;2.0;341540432.0;341540432.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-89;31.0;3.0;0.0;5909831.0
2023.0;PLF;BG;3.0;AC;206.0;206-05;;62.0;6.0;4000000.0;4000000.0
2023.0;PLF;BG;70.0;MB;169.0;;169-02-22;61.0;6.0;701444.0;701444.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-06;22.0;2.0;83187528.0;83187528.0
2023.0;PLF;BG;9.0;SB;161.0;161-14;;51.0;5.0;32256.0;32256.0
2023.0;PLF;BG;56.0;SE;124.0;124-17;;32.0;3.0;615375779.0;615375779.0
2023.0;PLF;BG;50.0;TR;368.0;368-01;;22.0;2.0;10428616.0;10428616.0
2023.0;PLF;BG;23.0;TA;181.0;181-11;;31.0;3.0;8180000.0;8180000.0
2023.0;PLF;BG;9.0;SB;176.0;;176-02-01;21.0;2.0;88061948.0;88061948.0
2023.0;PLF;BG;36.0;TB;103.0;103-04;;63.0;6.0;810000000.0;541273587.0
2023.0;PLF;BG;3.0;AC;206.0;206-08;;62.0;6.0;122300.0;122300.0
2023.0;PLF;BG;23.0;TA;217.0;217-25;;23.0;2.0;4117.0;4117.0
2023.0;PLF;BG;7.0;GA;302.0;302-01;;22.0;2.0;212470865.0;212470865.0
2023.0;PLF;BG;9.0;OA;123.0;123-01;;62.0;6.0;144838476.0;108587628.0
2023.0;PLF;BG;50.0;TR;349.0;349-01;;31.0;3.0;125946250.0;110220000.0
2023.0;PLF;BG;42.0;SF;219.0;219-04;;22.0;2.0;9082292.0;9082292.0
2023.0;PLF;BG;7.0;PB;521.0;521-02;;10.0;1.0;11606900.0;11606900.0
2023.0;PLF;BG;1.0;AA;105.0;105-04;;64.0;6.0;707469304.0;707469304.0
2023.0;PLF;BG;56.0;SE;304.0;304-17;;31.0;3.0;100000.0;100000.0
2023.0;PLF;BG;1.0;AA;185.0;185-06;;23.0;2.0;803927.0;803927.0
2023.0;PLF;BG;9.0;AB;216.0;216-10;;64.0;6.0;59087562.0;59087562.0
2023.0;PLF;BG;2.0;CB;175.0;175-04;;63.0;6.0;7000000.0;7000000.0
2023.0;PLF;BG;9.0;OA;123.0;123-07;;64.0;6.0;889500.0;889500.0
2023.0;PLF;BG;36.0;TB;102.0;;102-02-01;63.0;6.0;62748055.0;42083767.0
2023.0;PLF;BG;7.0;GA;218.0;218-07;;31.0;3.0;81630998.0;74080989.0
2023.0;PLF;BG;12.0;AV;424.0;424-06;;62.0;6.0;0.0;1400000000.0
2023.0;PLF;BG;7.0;DB;134.0;134-15;;31.0;3.0;3475000.0;4845000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-42;31.0;3.0;2726000.0;11572448.0
2023.0;PLF;BG;70.0;DA;146.0;;146-11-89;51.0;5.0;680000.0;946572.0
