Exercice;loi;typeBudget;ministere;mission;programme;action;sous_action;categorie;titre;AE LFI 2020;CP LFI 2020
2020;LFI;CCF;21;ZE;851;851-01;;71;7;1 000 000 000;367 073 330
2020;LFI;CCF;21;ZE;852;852-01;;71;7;250 296 650;250 296 650
2020;LFI;CCF;21;ZE;853;853-01;;71;7;0;424 300 000
2020;LFI;CCF;21;ZF;861;861-04;;71;7;50 000;50 000
2020;LFI;CCF;21;ZF;862;862-01;;71;7;75 000 000;75 000 000
2020;LFI;CCF;23;ZF;869;869-01;;71;7;0;450 000 000
2020;LFI;CCF;12;ZF;876;876-01;;71;7;200 000 000;100 000 000
2020;LFI;BA;23;XC;612;612-01;;;;255 476 800;255 976 800
2020;LFI;BA;23;XC;612;612-02;;;;339 945 000;339 445 000
2020;LFI;BA;23;XC;613;613-01;;21;2;834 933 300;834 933 300
2020;LFI;BA;23;XC;613;613-01;;22;2;372 041 827;372 041 827
2020;LFI;BA;23;XC;613;613-01;;23;2;10 531 389;10 531 389
2020;LFI;BA;23;XC;613;613-01;;;;13 310 000;13 045 000
2020;LFI;BA;23;XC;613;613-02;;;;42 035 290;42 300 290
2020;LFI;BA;23;XC;613;613-03;;;;133 210 664;133 210 664
2020;LFI;BA;23;XC;613;613-04;;32;3;91 000 000;91 000 000
2020;LFI;BA;23;XC;613;613-04;;72;7;4 000 000;4 000 000
2020;LFI;BA;23;XC;614;614-01;;;;16 810 442;16 810 442
2020;LFI;BA;23;XC;614;614-02;;;;24 589 802;24 589 802
2020;LFI;BA;23;XC;614;614-04;;;;3 094 699;3 094 699
2020;LFI;BA;12;XJ;623;623-01;;;;6 000 000;6 000 000
2020;LFI;BA;12;XJ;623;623-02;;32;3;50 000;50 000
2020;LFI;BA;12;XJ;623;623-02;;;;45 390 000;40 685 000
2020;LFI;BA;12;XJ;624;624-01;;;;8 000 000;7 700 000
2020;LFI;BA;12;XJ;624;624-03;;21;2;64 568 854;64 568 854
2020;LFI;BA;12;XJ;624;624-04;;;;37 610 000;37 610 000
