Mission;Code Mission;Type Mission;Programme;Libellé Programme;Action;Libellé Action;Sous Action;Libellé SousAction;Catégorie;Code Titre;Code Ministère;Libellé Ministère;AE T2 PLF;AE HT2 PLF;CP T2 PLF;CP HT2 PLF;AE T2 AMD;AE HT2 amd;CP T2 AMD;CP HT2 AMD;AE T2 LFI;AE HT2 LFI;AE ( T2 + HT2) LFI;CP T2 LFI;CP HT2 LFI;CP ( T2 + HT2) LFI
Culture;CB;BG;175;Patrimoines;02;Architecture et espaces protégés;;;72;7;2;Culture;0;685 313;0;685 313;0;0;0;0;0;685 313;685 313;0;685 313;685 313
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;31;3;2;Culture;0;11 874 492;0;14 774 492;0;0;0;0;0;11 874 492;11 874 492;0;14 774 492;14 774 492
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;32;3;2;Culture;0;284 976 910;0;284 976 910;0;0;0;0;0;284 976 910;284 976 910;0;284 976 910;284 976 910
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;51;5;2;Culture;0;9 259 248;0;9 461 785;0;0;0;0;0;9 259 248;9 259 248;0;9 461 785;9 461 785
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;63;6;2;Culture;0;23 160 000;0;23 160 000;0;0;0;0;0;23 160 000;23 160 000;0;23 160 000;23 160 000
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;64;6;2;Culture;0;12 419 959;0;12 419 959;0;0;0;0;0;12 419 959;12 419 959;0;12 419 959;12 419 959
Culture;CB;BG;175;Patrimoines;03;Patrimoine des musées de France;;;72;7;2;Culture;0;17 417 486;0;18 417 486;0;0;0;0;0;17 417 486;17 417 486;0;18 417 486;18 417 486
Culture;CB;BG;175;Patrimoines;04;Patrimoine archivistique et célébrations nationales;;;31;3;2;Culture;0;13 241 024;0;13 241 024;0;0;0;0;0;13 241 024;13 241 024;0;13 241 024;13 241 024
Culture;CB;BG;175;Patrimoines;04;Patrimoine archivistique et célébrations nationales;;;32;3;2;Culture;0;170 000;0;170 000;0;0;0;0;0;170 000;170 000;0;170 000;170 000
Culture;CB;BG;175;Patrimoines;04;Patrimoine archivistique et célébrations nationales;;;51;5;2;Culture;0;17 433 174;0;14 533 174;0;0;0;-2 300 000;0;17 433 174;17 433 174;0;12 233 174;12 233 174
Culture;CB;BG;175;Patrimoines;04;Patrimoine archivistique et célébrations nationales;;;63;6;2;Culture;0;7 000 000;0;7 000 000;0;0;0;0;0;7 000 000;7 000 000;0;7 000 000;7 000 000
Culture;CB;BG;175;Patrimoines;04;Patrimoine archivistique et célébrations nationales;;;64;6;2;Culture;0;1 480 050;0;1 480 050;0;0;0;0;0;1 480 050;1 480 050;0;1 480 050;1 480 050
Culture;CB;BG;175;Patrimoines;08;Acquisition et enrichissement des collections publiques;;;32;3;2;Culture;0;50 000;0;50 000;0;0;0;0;0;50 000;50 000;0;50 000;50 000
Culture;CB;BG;175;Patrimoines;08;Acquisition et enrichissement des collections publiques;;;51;5;2;Culture;0;2 546 448;0;2 546 448;0;0;0;0;0;2 546 448;2 546 448;0;2 546 448;2 546 448
Culture;CB;BG;175;Patrimoines;08;Acquisition et enrichissement des collections publiques;;;63;6;2;Culture;0;2 177 118;0;2 177 118;0;0;0;0;0;2 177 118;2 177 118;0;2 177 118;2 177 118
Culture;CB;BG;175;Patrimoines;08;Acquisition et enrichissement des collections publiques;;;64;6;2;Culture;0;1 748 000;0;1 748 000;0;0;0;0;0;1 748 000;1 748 000;0;1 748 000;1 748 000
Culture;CB;BG;175;Patrimoines;08;Acquisition et enrichissement des collections publiques;;;72;7;2;Culture;0;3 253 745;0;3 253 745;0;0;0;0;0;3 253 745;3 253 745;0;3 253 745;3 253 745
Culture;CB;BG;175;Patrimoines;09;Patrimoine archéologique;;;31;3;2;Culture;0;164 223;0;164 223;0;0;0;0;0;164 223;164 223;0;164 223;164 223
Culture;CB;BG;175;Patrimoines;09;Patrimoine archéologique;;;32;3;2;Culture;0;84 500 000;0;84 500 000;0;0;0;0;0;84 500 000;84 500 000;0;84 500 000;84 500 000
Culture;CB;BG;175;Patrimoines;09;Patrimoine archéologique;;;63;6;2;Culture;0;23 720 538;0;23 720 538;0;-1 000 000;0;-1 000 000;0;22 720 538;22 720 538;0;22 720 538;22 720 538
Culture;CB;BG;175;Patrimoines;09;Patrimoine archéologique;;;64;6;2;Culture;0;33 988 000;0;33 988 000;0;0;0;0;0;33 988 000;33 988 000;0;33 988 000;33 988 000
Culture;CB;BG;175;Patrimoines;09;Patrimoine archéologique;;;72;7;2;Culture;0;1 600 000;0;1 600 000;0;0;0;0;0;1 600 000;1 600 000;0;1 600 000;1 600 000
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;01;Ordre public et protection de la souveraineté - Administration centrale et cabinets;21;2;9;Intérieur;44 364 534;0;44 364 534;0;0;0;0;0;44 364 534;0;44 364 534;44 364 534;0;44 364 534
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;01;Ordre public et protection de la souveraineté - Administration centrale et cabinets;22;2;9;Intérieur;29 719 593;0;29 719 593;0;0;0;0;0;29 719 593;0;29 719 593;29 719 593;0;29 719 593
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;01;Ordre public et protection de la souveraineté - Administration centrale et cabinets;23;2;9;Intérieur;223 994;0;223 994;0;0;0;0;0;223 994;0;223 994;223 994;0;223 994
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;02;Ordre public et protection de la souveraineté - Hors administration centrale et cabinets;21;2;9;Intérieur;815 413 246;0;815 413 246;0;1 609 677;0;1 609 677;0;817 022 923;0;817 022 923;817 022 923;0;817 022 923
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;02;Ordre public et protection de la souveraineté - Hors administration centrale et cabinets;22;2;9;Intérieur;546 241 516;0;546 241 516;0;1 386 242;0;1 386 242;0;547 627 758;0;547 627 758;547 627 758;0;547 627 758
Sécurités;SB;BG;176;Police nationale;01;Ordre public et protection de la souveraineté;02;Ordre public et protection de la souveraineté - Hors administration centrale et cabinets;23;2;9;Intérieur;4 116 972;0;4 116 972;0;0;0;0;0;4 116 972;0;4 116 972;4 116 972;0;4 116 972
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;01;Sécurité et paix publiques - Administration centrale et cabinets;21;2;9;Intérieur;101 872 957;0;101 872 957;0;0;0;0;0;101 872 957;0;101 872 957;101 872 957;0;101 872 957
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;01;Sécurité et paix publiques - Administration centrale et cabinets;22;2;9;Intérieur;68 244 217;0;68 244 217;0;0;0;0;0;68 244 217;0;68 244 217;68 244 217;0;68 244 217
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;01;Sécurité et paix publiques - Administration centrale et cabinets;23;2;9;Intérieur;514 350;0;514 350;0;0;0;0;0;514 350;0;514 350;514 350;0;514 350
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;02;Sécurité et paix publiques - Hors administration centrale et cabinet;21;2;9;Intérieur;1 872 409 163;0;1 872 409 163;0;4 211 668;0;4 211 668;0;1 876 620 831;0;1 876 620 831;1 876 620 831;0;1 876 620 831
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;02;Sécurité et paix publiques - Hors administration centrale et cabinet;22;2;9;Intérieur;1 254 318 134;0;1 254 318 134;0;3 183 187;0;3 183 187;0;1 257 501 321;0;1 257 501 321;1 257 501 321;0;1 257 501 321
Sécurités;SB;BG;176;Police nationale;02;Sécurité et paix publiques;02;Sécurité et paix publiques - Hors administration centrale et cabinet;23;2;9;Intérieur;9 453 680;0;9 453 680;0;0;0;0;0;9 453 680;0;9 453 680;9 453 680;0;9 453 680
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;01;Sécurité routière  - Administration centrale et cabinet;21;2;9;Intérieur;14 205 392;0;14 205 392;0;0;0;0;0;14 205 392;0;14 205 392;14 205 392;0;14 205 392
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;01;Sécurité routière  - Administration centrale et cabinet;22;2;9;Intérieur;9 516 126;0;9 516 126;0;0;0;0;0;9 516 126;0;9 516 126;9 516 126;0;9 516 126
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;01;Sécurité routière  - Administration centrale et cabinet;23;2;9;Intérieur;71 722;0;71 722;0;0;0;0;0;71 722;0;71 722;71 722;0;71 722
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;02;Sécurité routière - Hors administration centrale et cabinets;21;2;9;Intérieur;261 092 911;0;261 092 911;0;0;0;0;0;261 092 911;0;261 092 911;261 092 911;0;261 092 911
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;02;Sécurité routière - Hors administration centrale et cabinets;22;2;9;Intérieur;174 904 919;0;174 904 919;0;443 871;0;443 871;0;175 348 790;0;175 348 790;175 348 790;0;175 348 790
Sécurités;SB;BG;176;Police nationale;03;Sécurité routière;02;Sécurité routière - Hors administration centrale et cabinets;23;2;9;Intérieur;1 318 242;0;1 318 242;0;0;0;0;0;1 318 242;0;1 318 242;1 318 242;0;1 318 242
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;03;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Administration centrale et cabinets;21;2;9;Intérieur;32 063 600;0;32 063 600;0;0;0;0;0;32 063 600;0;32 063 600;32 063 600;0;32 063 600
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;03;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Administration centrale et cabinets;22;2;9;Intérieur;21 479 256;0;21 479 256;0;0;0;0;0;21 479 256;0;21 479 256;21 479 256;0;21 479 256
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;03;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Administration centrale et cabinets;23;2;9;Intérieur;161 887;0;161 887;0;0;0;0;0;161 887;0;161 887;161 887;0;161 887
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;04;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Hors administration centrale et cabinets;21;2;9;Intérieur;589 324 000;0;589 324 000;0;1 163 363;0;1 163 363;0;590 487 363;0;590 487 363;590 487 363;0;590 487 363
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;04;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Hors administration centrale et cabinets;22;2;9;Intérieur;394 785 389;0;394 785 389;0;1 001 880;0;1 001 880;0;395 787 269;0;395 787 269;395 787 269;0;395 787 269
Sécurités;SB;BG;176;Police nationale;04;Police des étrangers et sûreté des transports internationaux;04;Autres actions relatives à la police des étrangers et à la sureté des transports internationaux - Hors administration centrale et cabinets;23;2;9;Intérieur;2 975 461;0;2 975 461;0;0;0;0;0;2 975 461;0;2 975 461;2 975 461;0;2 975 461
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;01;Missions de police judiciaire et concours à la justice - Administration centrale et cabinets;21;2;9;Intérieur;96 586 780;0;96 586 780;0;0;0;0;0;96 586 780;0;96 586 780;96 586 780;0;96 586 780
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;01;Missions de police judiciaire et concours à la justice - Administration centrale et cabinets;22;2;9;Intérieur;64 700 228;0;64 700 228;0;0;0;0;0;64 700 228;0;64 700 228;64 700 228;0;64 700 228
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;01;Missions de police judiciaire et concours à la justice - Administration centrale et cabinets;23;2;9;Intérieur;487 553;0;487 553;0;0;0;0;0;487 553;0;487 553;487 553;0;487 553
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;02;Missions de police judiciaire et concours à la justice - Hors administration centrale et cabinets;21;2;9;Intérieur;1 775 250 034;0;1 775 250 034;0;3 504 456;0;3 504 456;0;1 778 754 490;0;1 778 754 490;1 778 754 490;0;1 778 754 490
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;02;Missions de police judiciaire et concours à la justice - Hors administration centrale et cabinets;22;2;9;Intérieur;1 189 180 157;0;1 189 180 157;0;3 017 881;0;3 017 881;0;1 192 198 038;0;1 192 198 038;1 192 198 038;0;1 192 198 038
Sécurités;SB;BG;176;Police nationale;05;Missions de police judiciaire et concours à la justice;02;Missions de police judiciaire et concours à la justice - Hors administration centrale et cabinets;23;2;9;Intérieur;8 961 150;0;8 961 150;0;0;0;0;0;8 961 150;0;8 961 150;8 961 150;0;8 961 150
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;01;Formation;31;3;9;Intérieur;0;21 728 067;0;21 728 067;0;0;0;0;0;21 728 067;21 728 067;0;21 728 067;21 728 067
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;02;Action sociale;31;3;9;Intérieur;0;31 194 635;0;30 324 635;0;0;0;0;0;31 194 635;31 194 635;0;30 324 635;30 324 635
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;03;Immobilier;51;5;9;Intérieur;0;59 442 562;0;55 444 713;0;0;0;0;0;59 442 562;59 442 562;0;55 444 713;55 444 713
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;03;Immobilier;72;7;9;Intérieur;0;2 150 000;0;2 150 000;0;0;0;0;0;2 150 000;2 150 000;0;2 150 000;2 150 000
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;05;Système d'information et de communication : hors ACROPOL;31;3;9;Intérieur;0;109 739 752;0;48 960 079;0;0;0;0;0;109 739 752;109 739 752;0;48 960 079;48 960 079
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;05;Système d'information et de communication : hors ACROPOL;51;5;9;Intérieur;0;362 366;0;341 102;0;0;0;0;0;362 366;362 366;0;341 102;341 102
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;05;Système d'information et de communication : hors ACROPOL;52;5;9;Intérieur;0;5 633 304;0;5 744 579;0;0;0;0;0;5 633 304;5 633 304;0;5 744 579;5 744 579
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);21;2;9;Intérieur;424 652 154;0;424 652 154;0;0;0;0;0;424 652 154;0;424 652 154;424 652 154;0;424 652 154
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);22;2;9;Intérieur;284 489 165;0;284 489 165;0;0;0;0;0;284 489 165;0;284 489 165;284 489 165;0;284 489 165
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);23;2;9;Intérieur;2 145 531;0;2 145 531;0;0;0;0;0;2 145 531;0;2 145 531;2 145 531;0;2 145 531
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);31;3;9;Intérieur;0;636 189 873;0;632 282 573;0;-5 391 946;0;-5 391 946;0;630 797 927;630 797 927;0;626 890 627;626 890 627
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);32;3;9;Intérieur;0;36 285 803;0;36 285 803;0;0;0;0;0;36 285 803;36 285 803;0;36 285 803;36 285 803
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);51;5;9;Intérieur;0;133 553 753;0;133 553 753;0;0;0;0;0;133 553 753;133 553 753;0;133 553 753;133 553 753
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);63;6;9;Intérieur;0;27 991 567;0;27 991 567;0;0;0;0;0;27 991 567;27 991 567;0;27 991 567;27 991 567
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);64;6;9;Intérieur;0;5 626 706;0;5 626 706;0;0;0;0;0;5 626 706;5 626 706;0;5 626 706;5 626 706
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;07;Soutien (autres dépenses);72;7;9;Intérieur;0;3 436 000;0;3 436 000;0;0;0;0;0;3 436 000;3 436 000;0;3 436 000;3 436 000
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;08;Soutien (autres dépenses) - Administration centrale et cabinets;21;2;9;Intérieur;23 104 229;0;23 104 229;0;838 290;0;838 290;0;23 942 519;0;23 942 519;23 942 519;0;23 942 519
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;08;Soutien (autres dépenses) - Administration centrale et cabinets;22;2;9;Intérieur;15 478 322;0;15 478 322;0;721 972;0;721 972;0;16 200 294;0;16 200 294;16 200 294;0;16 200 294
Sécurités;SB;BG;176;Police nationale;06;Commandement, ressources humaines et logistique;08;Soutien (autres dépenses) - Administration centrale et cabinets;23;2;9;Intérieur;116 733;0;116 733;0;0;0;0;0;116 733;0;116 733;116 733;0;116 733
Cohésion des territoires;VA;BG;177;Hébergement, parcours vers le logement et insertion des personnes vulnérables;11;Prévention de l'exclusion;;;61;6;23;Transition écologique;0;34 000 000;0;34 000 000;0;0;0;0;0;34 000 000;34 000 000;0;34 000 000;34 000 000
Cohésion des territoires;VA;BG;177;Hébergement, parcours vers le logement et insertion des personnes vulnérables;11;Prévention de l'exclusion;;;64;6;23;Transition écologique;0;18 361 191;0;18 361 191;0;0;0;0;0;18 361 191;18 361 191;0;18 361 191;18 361 191
Cohésion des territoires;VA;BG;177;Hébergement, parcours vers le logement et insertion des personnes vulnérables;12;Hébergement et logement adapté;;;64;6;23;Transition écologique;0;2 113 024 919;0;2 138 506 152;0;0;0;0;0;2 113 024 919;2 113 024 919;0;2 138 506 152;2 138 506 152
Cohésion des territoires;VA;BG;177;Hébergement, parcours vers le logement et insertion des personnes vulnérables;14;Conduite et animation des politiques de l'hébergement et de l'inclusion sociale;;;31;3;23;Transition écologique;0;262 657;0;262 657;0;0;0;0;0;262 657;262 657;0;262 657;262 657
Cohésion des territoires;VA;BG;177;Hébergement, parcours vers le logement et insertion des personnes vulnérables;14;Conduite et animation des politiques de l'hébergement et de l'inclusion sociale;;;64;6;23;Transition écologique;0;8 870 000;0;8 870 000;0;0;0;0;0;8 870 000;8 870 000;0;8 870 000;8 870 000
